grade_review;level_grade_review;id_date;id_reservation;id_room;id_client
7.0;1;20200201;9af469da-0e7c-4d9a-bcbb-c0ab9f1267e3;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;2784c782-1caa-4532-b67e-483b277ab817
7.0;1;20200201;9af469da-0e7c-4d9a-bcbb-c0ab9f1267e3;9f7365e1-7ccf-463a-8998-a975c1c0634d;185adc7e-c3f3-4b91-ba37-ae860582b017
7.0;1;20200201;9af469da-0e7c-4d9a-bcbb-c0ab9f1267e3;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;1a5527a8-3480-4acb-a143-28b6e58b9838
7.0;1;20200201;9af469da-0e7c-4d9a-bcbb-c0ab9f1267e3;bd3c6245-1989-445a-be39-1d5f75dba2c5;abd4d33a-65fa-4d9e-97b5-47065250635a
7.0;1;20200201;9af469da-0e7c-4d9a-bcbb-c0ab9f1267e3;f7cbaff5-2b9c-4597-813c-b415f86359e0;03c067c3-ad7f-4b93-b20d-71a252aa24f5
10.0;2;20200201;2caae0ca-31e2-4d38-b5d9-d962b42e9f93;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;e1457f18-96d8-4651-9935-67d6a41c29e3
10.0;2;20200201;2caae0ca-31e2-4d38-b5d9-d962b42e9f93;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;d06da1be-08bf-4eec-80f1-b3076152fa2a
10.0;2;20200201;2caae0ca-31e2-4d38-b5d9-d962b42e9f93;9f7365e1-7ccf-463a-8998-a975c1c0634d;41a39435-7197-44f2-9ea1-2ef2f815842b
10.0;2;20200201;2caae0ca-31e2-4d38-b5d9-d962b42e9f93;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;a42fe6b8-0531-49b9-a194-3449d4ed195c
10.0;2;20200201;2caae0ca-31e2-4d38-b5d9-d962b42e9f93;bd3c6245-1989-445a-be39-1d5f75dba2c5;2ddeace7-c216-4924-a05b-e8fe4a6a4f46
10.0;2;20200201;2caae0ca-31e2-4d38-b5d9-d962b42e9f93;f7cbaff5-2b9c-4597-813c-b415f86359e0;4127179a-b743-49f6-a179-c10a3292349e
8.8;2;20200201;861133c4-7ec5-435a-9495-05f4795dc7c1;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;f7d921d5-049d-4007-9ebf-698ebedd77c4
8.8;2;20200201;861133c4-7ec5-435a-9495-05f4795dc7c1;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;044f31a7-7036-4c3d-a395-9da02c574254
8.8;2;20200201;861133c4-7ec5-435a-9495-05f4795dc7c1;9f7365e1-7ccf-463a-8998-a975c1c0634d;2fbeed18-077b-4f73-b2bc-7c659c4117ec
8.8;2;20200201;861133c4-7ec5-435a-9495-05f4795dc7c1;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;bc604d0b-c3da-444c-bd58-c0ba92386860
8.8;2;20200201;861133c4-7ec5-435a-9495-05f4795dc7c1;bd3c6245-1989-445a-be39-1d5f75dba2c5;9ac7a5a9-e129-477b-bafe-df7e366694f6
8.8;2;20200201;861133c4-7ec5-435a-9495-05f4795dc7c1;f7cbaff5-2b9c-4597-813c-b415f86359e0;6671f8d2-57e5-470f-868b-4241c81e6b23
9.0;2;20200201;beb19924-a428-4014-9131-4c95f75c3efc;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;69c356fa-6e2c-4b61-98fc-56b836832933
9.0;2;20200201;beb19924-a428-4014-9131-4c95f75c3efc;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;61ab8375-f88c-4863-af25-5fdaa238de92
9.0;2;20200201;beb19924-a428-4014-9131-4c95f75c3efc;9f7365e1-7ccf-463a-8998-a975c1c0634d;6668f76f-a517-41ee-85b7-7ba82edd2f1b
9.0;2;20200201;beb19924-a428-4014-9131-4c95f75c3efc;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;192fdf1a-2798-477c-8a5a-2f1ff72b695b
9.0;2;20200201;beb19924-a428-4014-9131-4c95f75c3efc;bd3c6245-1989-445a-be39-1d5f75dba2c5;0466b3d7-01b2-488f-a12d-529d2096e4ef
9.0;2;20200201;beb19924-a428-4014-9131-4c95f75c3efc;f7cbaff5-2b9c-4597-813c-b415f86359e0;bfc03bd2-9497-45b6-83db-688cd0414b50
8.3;2;20200201;21fb12cd-6a14-46ea-8199-10953cfb8f3c;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;1f5511ad-8690-4495-9a06-9aaf77986927
8.3;2;20200201;21fb12cd-6a14-46ea-8199-10953cfb8f3c;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;1c5ef830-7345-477c-8ff8-53284f1c9759
8.3;2;20200201;21fb12cd-6a14-46ea-8199-10953cfb8f3c;9f7365e1-7ccf-463a-8998-a975c1c0634d;ee73ff48-e108-48bc-ae34-a63ca2c7c3fb
8.3;2;20200201;21fb12cd-6a14-46ea-8199-10953cfb8f3c;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;cbcbef5b-e602-49e6-a522-ac97829f156c
8.3;2;20200201;21fb12cd-6a14-46ea-8199-10953cfb8f3c;bd3c6245-1989-445a-be39-1d5f75dba2c5;2297fb76-5bdf-4062-bfd8-40339c95a232
8.3;2;20200201;21fb12cd-6a14-46ea-8199-10953cfb8f3c;f7cbaff5-2b9c-4597-813c-b415f86359e0;fe9d393a-ea77-484c-acfb-998edb73ee42
7.0;1;20200201;9789039c-3663-4985-ab73-dd4ab17a081c;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;1ccd7a67-7ed4-41c9-ae53-064b90e421d5
7.0;1;20200201;9789039c-3663-4985-ab73-dd4ab17a081c;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;4b06e4dd-f711-4ff3-9011-ba297f7eb945
7.0;1;20200201;9789039c-3663-4985-ab73-dd4ab17a081c;9f7365e1-7ccf-463a-8998-a975c1c0634d;d0efde9c-bf8d-49fb-a0c9-19a7a7cfe9ba
7.0;1;20200201;9789039c-3663-4985-ab73-dd4ab17a081c;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;44864bad-b13a-49eb-b0d5-c5707237084f
7.0;1;20200201;9789039c-3663-4985-ab73-dd4ab17a081c;bd3c6245-1989-445a-be39-1d5f75dba2c5;05ae9d6e-10a8-49de-bd4b-0f10cca10456
7.0;1;20200201;9789039c-3663-4985-ab73-dd4ab17a081c;f7cbaff5-2b9c-4597-813c-b415f86359e0;a22234f8-dd96-4699-98f6-e7ac58bb8875
8.0;2;20200101;0657953b-1be2-4e10-9ad6-750e526c1acc;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;6abc0b6e-4b3a-484e-9c6a-90a6223514aa
8.0;2;20200101;0657953b-1be2-4e10-9ad6-750e526c1acc;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;e5800b12-99d8-4dcb-98a4-55da0a9d6b1d
8.0;2;20200101;0657953b-1be2-4e10-9ad6-750e526c1acc;9f7365e1-7ccf-463a-8998-a975c1c0634d;7491c8ed-6c60-4a9d-bbd0-5bbf57230416
8.0;2;20200101;0657953b-1be2-4e10-9ad6-750e526c1acc;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;6a4d99fd-fb86-4eaf-bed9-064b902469e3
8.0;2;20200101;0657953b-1be2-4e10-9ad6-750e526c1acc;bd3c6245-1989-445a-be39-1d5f75dba2c5;0546d722-09f3-43fb-ae8c-c3b4c09270c7
8.0;2;20200101;0657953b-1be2-4e10-9ad6-750e526c1acc;f7cbaff5-2b9c-4597-813c-b415f86359e0;76ef1fb5-81bf-4eda-adc3-bce9af522760
4.0;0;20200201;887583e8-203a-4bdf-8b85-594f6d7ebac9;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;c03af4e1-b8ac-41c3-a19e-c14845312283
4.0;0;20200201;887583e8-203a-4bdf-8b85-594f6d7ebac9;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;e1799fe5-c2f1-4d1e-9e55-c8e2cb04e6b2
4.0;0;20200201;887583e8-203a-4bdf-8b85-594f6d7ebac9;9f7365e1-7ccf-463a-8998-a975c1c0634d;ccf98a46-2d09-4893-80fa-156df9cdc208
4.0;0;20200201;887583e8-203a-4bdf-8b85-594f6d7ebac9;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;6c659c31-441c-40e1-86c0-fdfffce8d7b2
4.0;0;20200201;887583e8-203a-4bdf-8b85-594f6d7ebac9;bd3c6245-1989-445a-be39-1d5f75dba2c5;da9bd438-faf7-4e0d-b28e-e6b595f06433
4.0;0;20200201;887583e8-203a-4bdf-8b85-594f6d7ebac9;f7cbaff5-2b9c-4597-813c-b415f86359e0;9b82ca02-5bc2-44dd-b7b6-9f2fa1dfe3b5
8.0;2;20200101;3f20b12b-2a0b-4924-a60f-11c3f0cbb531;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;8a877130-ec3b-4d41-a550-70df468e0246
8.0;2;20200101;3f20b12b-2a0b-4924-a60f-11c3f0cbb531;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;71e42a65-5636-4be7-b4df-8c611169681d
8.0;2;20200101;3f20b12b-2a0b-4924-a60f-11c3f0cbb531;9f7365e1-7ccf-463a-8998-a975c1c0634d;3a142718-04b2-4004-94bf-fd1d5e3fdef1
8.0;2;20200101;3f20b12b-2a0b-4924-a60f-11c3f0cbb531;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;029d9fc1-0a6e-4784-ab33-60c67e09b92d
8.0;2;20200101;3f20b12b-2a0b-4924-a60f-11c3f0cbb531;bd3c6245-1989-445a-be39-1d5f75dba2c5;1e1cdafe-6e78-40bd-bd11-ee03647df671
8.0;2;20200101;3f20b12b-2a0b-4924-a60f-11c3f0cbb531;f7cbaff5-2b9c-4597-813c-b415f86359e0;57d945ce-69a7-40e9-8575-627f92799e07
10.0;2;20200201;bf513ccc-4138-4686-8098-2876cf9f01b3;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;78234018-988a-4df1-ae07-e86ecf2bbf06
10.0;2;20200201;bf513ccc-4138-4686-8098-2876cf9f01b3;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;f5e6b971-873f-47c6-a477-f00de8199c5b
10.0;2;20200201;bf513ccc-4138-4686-8098-2876cf9f01b3;9f7365e1-7ccf-463a-8998-a975c1c0634d;b90e51bd-6888-433c-bebb-4311b253a369
10.0;2;20200201;bf513ccc-4138-4686-8098-2876cf9f01b3;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;6d3a8f71-3f9b-4254-b823-31968bd75e1e
10.0;2;20200201;bf513ccc-4138-4686-8098-2876cf9f01b3;bd3c6245-1989-445a-be39-1d5f75dba2c5;24182dc2-074e-4d46-b867-d0ea06fc2789
10.0;2;20200201;bf513ccc-4138-4686-8098-2876cf9f01b3;f7cbaff5-2b9c-4597-813c-b415f86359e0;ffa5ee47-95bf-42f4-af9b-cf9095ea05ec
8.8;2;20200201;6b056449-020b-4f19-a80a-79502c4274e0;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;d53408b2-f916-44d4-94d2-9a5421854ff6
8.8;2;20200201;6b056449-020b-4f19-a80a-79502c4274e0;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;569b925b-0f3e-49be-bb48-876a31313e39
8.8;2;20200201;6b056449-020b-4f19-a80a-79502c4274e0;9f7365e1-7ccf-463a-8998-a975c1c0634d;26998db2-d4b8-480e-afb0-f499ce30c932
8.8;2;20200201;6b056449-020b-4f19-a80a-79502c4274e0;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;bb9c03df-f213-44a0-98bf-ea3f1a940c32
8.8;2;20200201;6b056449-020b-4f19-a80a-79502c4274e0;bd3c6245-1989-445a-be39-1d5f75dba2c5;49a84563-70ba-4b67-8bde-ed907cf73c44
8.8;2;20200201;6b056449-020b-4f19-a80a-79502c4274e0;f7cbaff5-2b9c-4597-813c-b415f86359e0;23a6fc6d-e58d-446a-ba0d-74cb601fbf8b
10.0;2;20200201;22e9409a-15d6-463f-987f-ba7f274fd112;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;f4c3e9b8-3ced-4475-8b43-7e4d7ae27c2d
10.0;2;20200201;22e9409a-15d6-463f-987f-ba7f274fd112;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;8966b2ad-0004-4b62-a44f-b99e381b6401
10.0;2;20200201;22e9409a-15d6-463f-987f-ba7f274fd112;9f7365e1-7ccf-463a-8998-a975c1c0634d;d0170ad8-5051-4202-9247-162f3613f3dc
10.0;2;20200201;22e9409a-15d6-463f-987f-ba7f274fd112;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;e5d32e58-4b0a-4cba-b568-cdcd0e0fb9c6
10.0;2;20200201;22e9409a-15d6-463f-987f-ba7f274fd112;bd3c6245-1989-445a-be39-1d5f75dba2c5;3166f00b-20e5-4901-a00b-45f690b7f7f2
10.0;2;20200201;22e9409a-15d6-463f-987f-ba7f274fd112;f7cbaff5-2b9c-4597-813c-b415f86359e0;4cff7fa6-89d0-4ce7-8195-da5ece87c663
6.0;1;20200201;68d810b1-a3c1-451a-9d06-15228243f38a;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;193ed949-a528-44a5-95f8-012c803acee2
6.0;1;20200201;68d810b1-a3c1-451a-9d06-15228243f38a;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;5d8f7d90-7870-4b4c-9f88-0f690f8d8477
6.0;1;20200201;68d810b1-a3c1-451a-9d06-15228243f38a;9f7365e1-7ccf-463a-8998-a975c1c0634d;4801789f-f90c-4019-92bf-78d0f1756111
6.0;1;20200201;68d810b1-a3c1-451a-9d06-15228243f38a;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;33206cba-01df-4eca-b92c-4904caec39a3
6.0;1;20200201;68d810b1-a3c1-451a-9d06-15228243f38a;bd3c6245-1989-445a-be39-1d5f75dba2c5;55a2a585-4e5e-4dc9-9a0f-59f11a8603d3
6.0;1;20200201;68d810b1-a3c1-451a-9d06-15228243f38a;f7cbaff5-2b9c-4597-813c-b415f86359e0;8073e197-bc47-4be4-b758-8e642020d226
7.0;1;20200201;0c3e6ed9-0058-47be-8789-5ff168cf60a4;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;05eac489-5804-46e2-8225-e0c0c85242bf
7.0;1;20200201;0c3e6ed9-0058-47be-8789-5ff168cf60a4;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;1279b0db-25e0-4600-91ad-6aee13abca5e
7.0;1;20200201;0c3e6ed9-0058-47be-8789-5ff168cf60a4;9f7365e1-7ccf-463a-8998-a975c1c0634d;176030aa-4f6c-4ce8-a9f2-553282ebf511
7.0;1;20200201;0c3e6ed9-0058-47be-8789-5ff168cf60a4;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;f6480e04-e631-4fb4-87b9-d050f19ec79b
7.0;1;20200201;0c3e6ed9-0058-47be-8789-5ff168cf60a4;bd3c6245-1989-445a-be39-1d5f75dba2c5;434f4caa-37b5-4940-b40e-64d413fd88d3
7.0;1;20200201;0c3e6ed9-0058-47be-8789-5ff168cf60a4;f7cbaff5-2b9c-4597-813c-b415f86359e0;f348e497-300b-41d6-bb3c-b1f1eac307ce
7.0;1;20200201;6c84d68a-0f5e-4dcc-b135-8be2bcd53bc1;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;c8e2b758-e56d-4dce-92a7-1e8b7ec02c33
7.0;1;20200201;6c84d68a-0f5e-4dcc-b135-8be2bcd53bc1;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;0db51cfd-6e3f-4bf3-a0ca-2f681a2ff2a0
7.0;1;20200201;6c84d68a-0f5e-4dcc-b135-8be2bcd53bc1;9f7365e1-7ccf-463a-8998-a975c1c0634d;5e791795-af31-4a09-965c-5ef397c8fc22
7.0;1;20200201;6c84d68a-0f5e-4dcc-b135-8be2bcd53bc1;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;74a5b7b2-aef7-4aca-a10b-6619b93d05c1
7.0;1;20200201;6c84d68a-0f5e-4dcc-b135-8be2bcd53bc1;bd3c6245-1989-445a-be39-1d5f75dba2c5;84462685-0948-449f-a095-db891d53f5af
7.0;1;20200201;6c84d68a-0f5e-4dcc-b135-8be2bcd53bc1;f7cbaff5-2b9c-4597-813c-b415f86359e0;62656b4f-d6c7-42e7-aaf4-2e6fc02e74d6
10.0;2;20200201;417ff642-47ae-4d85-a3c7-0a87d8c3f367;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;aff22ea7-b853-4f60-a58c-9cf3023e26d5
10.0;2;20200201;417ff642-47ae-4d85-a3c7-0a87d8c3f367;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;ed58bb8c-83e6-4655-a0f4-a4afe7229bf2
10.0;2;20200201;417ff642-47ae-4d85-a3c7-0a87d8c3f367;9f7365e1-7ccf-463a-8998-a975c1c0634d;5e885ada-ee7b-416f-af3b-ef64cd8dad7d
10.0;2;20200201;417ff642-47ae-4d85-a3c7-0a87d8c3f367;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;3a86b6f2-f4f4-40e1-b6b4-bb87b453604e
10.0;2;20200201;417ff642-47ae-4d85-a3c7-0a87d8c3f367;bd3c6245-1989-445a-be39-1d5f75dba2c5;4062485f-af74-4948-b804-9ec681e8b784
10.0;2;20200201;417ff642-47ae-4d85-a3c7-0a87d8c3f367;f7cbaff5-2b9c-4597-813c-b415f86359e0;2f4de6cf-cf0a-41f8-9c27-a6436e3a644b
8.0;2;20200201;08363e9e-f0b6-4fde-b6d7-4769e0827a0c;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;98af1faa-df40-49c5-a94f-fdd585fe99db
8.0;2;20200201;08363e9e-f0b6-4fde-b6d7-4769e0827a0c;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;613f2739-b3ff-4c6d-a1ba-1c681422676e
8.0;2;20200201;08363e9e-f0b6-4fde-b6d7-4769e0827a0c;9f7365e1-7ccf-463a-8998-a975c1c0634d;8c25fb4e-a703-415d-8b56-938c740b09a5
8.0;2;20200201;08363e9e-f0b6-4fde-b6d7-4769e0827a0c;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;2f751fa9-30ab-465e-b91a-5154a4e03cbf
8.0;2;20200201;08363e9e-f0b6-4fde-b6d7-4769e0827a0c;bd3c6245-1989-445a-be39-1d5f75dba2c5;f73e37fb-2964-490a-b6d2-fd68e24a8624
8.0;2;20200201;08363e9e-f0b6-4fde-b6d7-4769e0827a0c;f7cbaff5-2b9c-4597-813c-b415f86359e0;7e0cc3cf-c3e6-4fe4-80fb-196ed1426523
9.0;2;20200201;e630d1b0-549b-47f5-a441-9e164fed66f6;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;b02a0f5e-5eeb-449a-9c30-67f2854ecfad
9.0;2;20200201;e630d1b0-549b-47f5-a441-9e164fed66f6;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;ffd4ba55-1b14-44e1-89c2-6ac8f742fcbb
9.0;2;20200201;e630d1b0-549b-47f5-a441-9e164fed66f6;9f7365e1-7ccf-463a-8998-a975c1c0634d;75b1afef-702b-4857-a0f5-20265ed648b3
9.0;2;20200201;e630d1b0-549b-47f5-a441-9e164fed66f6;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;58f88111-2ad5-4f6b-8fbf-8c462c5a6a0f
9.0;2;20200201;e630d1b0-549b-47f5-a441-9e164fed66f6;bd3c6245-1989-445a-be39-1d5f75dba2c5;0931ffba-09e8-4cfc-8ffe-b86619d12e08
9.0;2;20200201;e630d1b0-549b-47f5-a441-9e164fed66f6;f7cbaff5-2b9c-4597-813c-b415f86359e0;300f0b7a-5e5b-4a9e-8300-840db6d07a7a
10.0;2;20200101;d70d3e34-3590-4ba5-8f05-b4a7c6043f86;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;68816cee-d6c2-4392-b9e5-eb5cdaa01307
10.0;2;20200101;d70d3e34-3590-4ba5-8f05-b4a7c6043f86;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;1c6c06bf-a362-4e61-b10d-4ab3b5657fe5
10.0;2;20200101;d70d3e34-3590-4ba5-8f05-b4a7c6043f86;9f7365e1-7ccf-463a-8998-a975c1c0634d;315fe396-1a16-4172-be19-0794af8abc4b
10.0;2;20200101;d70d3e34-3590-4ba5-8f05-b4a7c6043f86;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;16d3e89e-b83c-43f5-9cb9-4554d18f1427
10.0;2;20200101;d70d3e34-3590-4ba5-8f05-b4a7c6043f86;bd3c6245-1989-445a-be39-1d5f75dba2c5;78a10858-bef0-4142-ab5d-2e3f9092bf9b
10.0;2;20200101;d70d3e34-3590-4ba5-8f05-b4a7c6043f86;f7cbaff5-2b9c-4597-813c-b415f86359e0;ddc5fcaa-8eaa-46cc-844f-7e869b777418
8.3;2;20200101;0175170d-bcdb-4d35-9cdd-10839c91a143;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;47e574e1-01ec-43f2-a986-ae6264c53cb1
8.3;2;20200101;0175170d-bcdb-4d35-9cdd-10839c91a143;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;7a376ddb-39de-4720-b056-48053fd136b8
8.3;2;20200101;0175170d-bcdb-4d35-9cdd-10839c91a143;9f7365e1-7ccf-463a-8998-a975c1c0634d;17950e2a-0082-44de-8bb6-be42edc29500
8.3;2;20200101;0175170d-bcdb-4d35-9cdd-10839c91a143;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;91b2a5ff-6dd3-41d8-a15e-4e6276f49aa8
8.3;2;20200101;0175170d-bcdb-4d35-9cdd-10839c91a143;bd3c6245-1989-445a-be39-1d5f75dba2c5;dec8c2c1-c475-4d2f-8746-85489ad2ecb5
8.3;2;20200101;0175170d-bcdb-4d35-9cdd-10839c91a143;f7cbaff5-2b9c-4597-813c-b415f86359e0;21ffd39f-9c4d-4e55-9f96-2bba93accb26
10.0;2;20200101;4776446f-6e74-4abd-955b-600af058602d;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;444b940b-786b-4759-a66d-1493740e7997
10.0;2;20200101;4776446f-6e74-4abd-955b-600af058602d;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;a9410bc0-f12c-4680-b941-508a5b76204f
10.0;2;20200101;4776446f-6e74-4abd-955b-600af058602d;9f7365e1-7ccf-463a-8998-a975c1c0634d;69b536ad-ba22-4039-9404-89f30407fc57
10.0;2;20200101;4776446f-6e74-4abd-955b-600af058602d;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;b134cb39-2648-451e-ae8d-e378a1bc4a00
10.0;2;20200101;4776446f-6e74-4abd-955b-600af058602d;bd3c6245-1989-445a-be39-1d5f75dba2c5;fd233272-0f3a-4138-b4cd-01ee4b624d75
10.0;2;20200101;4776446f-6e74-4abd-955b-600af058602d;f7cbaff5-2b9c-4597-813c-b415f86359e0;958dd015-705f-48e2-bcd2-37bbc52d92c2
9.0;2;20191201;c5e5bb63-617e-4e96-8e64-2c42e1ac4e87;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;284431f0-8255-48fe-8dfd-ce8ec35ff491
9.0;2;20191201;c5e5bb63-617e-4e96-8e64-2c42e1ac4e87;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;d0ffe4d8-f5d1-48bf-935c-20f100e90fbd
9.0;2;20191201;c5e5bb63-617e-4e96-8e64-2c42e1ac4e87;9f7365e1-7ccf-463a-8998-a975c1c0634d;9b62ee6e-ac9c-43b9-8b3f-570854cf872d
9.0;2;20191201;c5e5bb63-617e-4e96-8e64-2c42e1ac4e87;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;b5cee0d1-6f0c-4001-90be-f92aad4d0507
9.0;2;20191201;c5e5bb63-617e-4e96-8e64-2c42e1ac4e87;bd3c6245-1989-445a-be39-1d5f75dba2c5;1fd8afa6-a48a-479d-a1ef-85d0ab60df19
9.0;2;20191201;c5e5bb63-617e-4e96-8e64-2c42e1ac4e87;f7cbaff5-2b9c-4597-813c-b415f86359e0;c2148acd-3563-4c4b-bf98-c8b3e2d19652
4.6;0;20200101;27d504a2-2099-4209-a146-cbc7cc989b8b;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;86e25e2f-3aad-4d26-840e-4d4db6706205
4.6;0;20200101;27d504a2-2099-4209-a146-cbc7cc989b8b;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;e9489e5f-45b2-45a7-abcd-fe5baf4fbdd3
4.6;0;20200101;27d504a2-2099-4209-a146-cbc7cc989b8b;9f7365e1-7ccf-463a-8998-a975c1c0634d;cea9e121-cc93-4331-b118-13e07ffa662c
4.6;0;20200101;27d504a2-2099-4209-a146-cbc7cc989b8b;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;88bd27b9-8fa8-4b43-9508-265776908d67
4.6;0;20200101;27d504a2-2099-4209-a146-cbc7cc989b8b;bd3c6245-1989-445a-be39-1d5f75dba2c5;d4e4f57f-3717-48d1-80bd-dc583b7ae12e
4.6;0;20200101;27d504a2-2099-4209-a146-cbc7cc989b8b;f7cbaff5-2b9c-4597-813c-b415f86359e0;1866dd95-91a0-4a91-9703-c4604f7c39df
10.0;2;20200101;34fa6da9-1e8c-4e89-8f67-5a0a2f8b0906;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;23bae502-cb4c-40a1-8c7c-6c98da98daac
10.0;2;20200101;34fa6da9-1e8c-4e89-8f67-5a0a2f8b0906;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;de093830-3a38-4a6a-b379-da3f47d16c6e
10.0;2;20200101;34fa6da9-1e8c-4e89-8f67-5a0a2f8b0906;9f7365e1-7ccf-463a-8998-a975c1c0634d;c0d9de08-bb9b-430b-b62a-84cef9c7c241
10.0;2;20200101;34fa6da9-1e8c-4e89-8f67-5a0a2f8b0906;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;1cfe879f-67d1-4ed8-8dc8-eb4465786c59
10.0;2;20200101;34fa6da9-1e8c-4e89-8f67-5a0a2f8b0906;bd3c6245-1989-445a-be39-1d5f75dba2c5;2dfa6d49-bbb9-48b0-844a-80d664d616b2
10.0;2;20200101;34fa6da9-1e8c-4e89-8f67-5a0a2f8b0906;f7cbaff5-2b9c-4597-813c-b415f86359e0;836fafe6-b6f4-45a4-9850-484f1f36a288
7.5;1;20200101;52169d8e-93b4-4b30-b8fc-ae3371272af7;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;31f0cd0d-3efa-4e15-8704-dc8d054e061a
7.5;1;20200101;52169d8e-93b4-4b30-b8fc-ae3371272af7;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;8cf24fcc-cf05-48e6-8c1f-e5acd6a3b6d9
7.5;1;20200101;52169d8e-93b4-4b30-b8fc-ae3371272af7;9f7365e1-7ccf-463a-8998-a975c1c0634d;cd038297-26fb-4272-ba03-811afad918e9
7.5;1;20200101;52169d8e-93b4-4b30-b8fc-ae3371272af7;b6c4ced7-0c40-43a8-ace0-e5a4d8d274be;2ab64592-2048-4592-9cd0-22967569cd5b
7.5;1;20200101;52169d8e-93b4-4b30-b8fc-ae3371272af7;bd3c6245-1989-445a-be39-1d5f75dba2c5;142c0b2c-bc41-45a2-8052-4236784c2386
7.5;1;20200101;52169d8e-93b4-4b30-b8fc-ae3371272af7;f7cbaff5-2b9c-4597-813c-b415f86359e0;b105182b-f569-4b53-9360-090ef6889577
9.0;2;20200101;6448a151-b523-45d4-a285-33e895b9c371;d89d97e4-42d6-4941-a822-06e0a5b8e6e8;672362e8-93af-4d82-ad5c-fb33419b379a
9.0;2;20200101;6448a151-b523-45d4-a285-33e895b9c371;988f255f-cdcd-4e1f-acb6-2b6a4171f23a;d3ce6567-134b-4956-92be-cf61b3aa3f22
