Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Christine;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Très bien;8,0;L'emplacement, la propreté et bien isolé;La literie;0;ChristineFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Très bien;Santa_Fe
Orlane;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 7 janvier 2022;Très bien;8,0;;;0;OrlaneFranceChambre Standard CarsJanvier 2022CoupleCommentaire envoyé le 7 janvier 2022Très bien;Santa_Fe
Montserrat;Espagne;Chambre Standard Cars;4 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Très bien;8,0;;;0;MontserratEspagneChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Très bien;Santa_Fe
Anne;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 7 janvier 2022;Parfait pour un court séjour et visiter le parc :);8,0;"La magie Disney opère pour un bon rapport qualité prix. Nous avons pu partager une seule chambre en famille.
Le système de navette est très pratique et l'accès anticipée au parc est très appréciable.";"Le restaurant avec prix unique plutôt élevé (diner ou petit déjeuner). 
On entend les chambres voisines.";0;AnneFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 7 janvier 2022Parfait pour un court séjour et visiter le parc :);Santa_Fe
Béatrice;Belgique;Chambre Standard Cars - Côté Rivière;2 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;médiocre;3,0;;;0;BéatriceBelgiqueChambre Standard Cars - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022médiocre;Santa_Fe
Cristina;Espagne;Chambre Standard Cars - Côté Rivière;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 7 janvier 2022;Bien ;7,0;;;0;CristinaEspagneChambre Standard Cars - Côté RivièreDécembre 2021FamilleCommentaire envoyé le 7 janvier 2022Bien ;Santa_Fe
Luciane;Brésil;Chambre Standard Cars;3 nuits ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 7 janvier 2022;Ótima localização, volto com certeza!;9,0;;;0;LucianeBrésilChambre Standard CarsJanvier 2022CoupleCommentaire envoyé le 7 janvier 2022Ótima localização, volto com certeza!;Santa_Fe
Marouchka;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Noël au Santa Fé;7,0;"Le personnel de la réception est vraiment top.
Ils nous ont directement donné le badge saisonnier et les stickers Cars.
La décoration de la réception laisse vraiment à désirer... Dommage pour un hôtel Disney. 
Tout est vieillot et sombre. Et encore nous avons été durant les décorations de Noël donc j'ose imaginer ce que c'est sans les décorations de Noël. 
La décoration de la chambre est bien mais simple. Pour le prix que nous avons payé 120€ une nuit ça va mais plus, non merci ! 
Pas de machine a café / bouilloire dans la chambre ni de bouteille d'eau.
Les matelas étaient très durs, pas confortable.
Nous n'avons pas testé le restaurant de l'hôtel.
Bon emplacement, on sait aller jusqu'au parc a pieds ou a navette gratuite.";"La décoration de l'hôtel, vieillot et sombre. 
Matelas pas confort.
Pas de machine a café dans la chambre / pas une seule bouteille d'eau.";0;MarouchkaBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Noël au Santa Fé;Santa_Fe
Agnes_who;Pays-Bas;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Groupe;Commentaire envoyé le 7 janvier 2022;Not worth the money;5,0;;;0;Agnes_whoPays-BasChambre Standard CarsJanvier 2022GroupeCommentaire envoyé le 7 janvier 2022Not worth the money;Santa_Fe
Sophie;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Fabuleux ;9,0;"personnel aux petits soins, reactif souriant agréable
petit soucis final avec la porte de la chambre, dépannage tres rapide et efficace par du personnel tres gentil et souriant
décoration tres belle des batiments et des chambres, 
equipement tres bien dans la chambre (serviettes savons seche cheveux...)
ambiance disney c'est merveilleux c'est super";rien;0;SophieFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Fabuleux ;Santa_Fe
Kevin;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Voyageur individuel;Commentaire envoyé le 7 janvier 2022;parfait;9,0;tout était parfait chambre propre accueils au top;Rien;0;KevinBelgiqueChambre Standard CarsJanvier 2022Voyageur individuelCommentaire envoyé le 7 janvier 2022parfait;Santa_Fe
Sebastien;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Fabuleux ;9,0;Proche de disney et grâce aux navettes gain de temps. Personnel très agréable.;;0;SebastienBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Fabuleux ;Santa_Fe
Sarthou;Nouvelle-Calédonie;Chambre Standard Cars - Proche Commodités;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Exceptionnel;10;;;0;SarthouNouvelle-CalédonieChambre Standard Cars - Proche CommoditésJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Exceptionnel;Santa_Fe
Simone;Italie;Chambre Standard Cars;2 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;buono ma non ottimo;8,0;;;0;SimoneItalieChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022buono ma non ottimo;Santa_Fe
Anonyme;France;;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Agréable;6,0;;;0;AnonymeFrancenanJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Agréable;Santa_Fe
Remy;France;Chambre Standard Cars;2 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Ce fut parfait de A à Z;8,0;"Chambre impeccable dans l'ensemble, bien entretenue.
Accessible, le cadre est agréable.";;0;RemyFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Ce fut parfait de A à Z;Santa_Fe
Elise;Pays-Bas;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Netjes en functioneel;7,0;;;0;ElisePays-BasChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Netjes en functioneel;Santa_Fe
Julie;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 6 janvier 2022;Assez médiocre ;3,0;;;0;JulieFranceChambre Standard Cars - Côté RivièreNovembre 2021FamilleCommentaire envoyé le 6 janvier 2022Assez médiocre ;Santa_Fe
Cindy;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Très bien;8,0;Hotel un peu éloigné du parc mais avec tous les avantages des hôtels du parc (parking, entrée dans le parc anticipée...), calme, avec un restau tres sympa;Une bouilloire dans la chambre aurait été un plus...;0;CindyFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Très bien;Santa_Fe
Lisa;Allemagne;Chambre Standard Cars - Côté Rivière;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Exceptionnel;10;;;0;LisaAllemagneChambre Standard Cars - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Exceptionnel;Santa_Fe
Elodie;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Janvier 2022;Janvier 2022;Voyageur individuel;Commentaire envoyé le 5 janvier 2022;Dépaysement garanti;10;Calme, propre et dépaysant;;0;ElodieFranceChambre Standard Cars - Côté RivièreJanvier 2022Voyageur individuelCommentaire envoyé le 5 janvier 2022Dépaysement garanti;Santa_Fe
Gwendoline;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 5 janvier 2022;Fabuleux ;9,0;;;0;GwendolineFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 5 janvier 2022Fabuleux ;Santa_Fe
Axel;France;Chambre Standard Cars;2 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Mauvais;1,0;suite à un cas Covid 19 la veille du départ l’établissement n’a pas voulu nous reporter les date et à donc encaissé la somme;;1 ;AxelFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Mauvais;Santa_Fe
María;Espagne;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 5 janvier 2022;Très bien;8,0;;;0;MaríaEspagneChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 5 janvier 2022Très bien;Santa_Fe
Clément;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Décevant;3,0;Le restaurant et le personnels;La literie pas confortable. Des traces de sang sur le mur et du bruit toute la nuit;0;ClémentFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Décevant;Santa_Fe
Nicolás;Espagne;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 5 janvier 2022;Bien ;7,0;;;0;NicolásEspagneChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 5 janvier 2022Bien ;Santa_Fe
Judith;Allemagne;Chambre Standard Cars;2 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 5 janvier 2022;Perfekter Besuch der Route 66;8,0;;;0;JudithAllemagneChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 5 janvier 2022Perfekter Besuch der Route 66;Santa_Fe
Lorette;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 5 janvier 2022;Une mauvaise coordination entre la réservation sur Booking et les informations de l'hôtel;4,0;La proximité du parc;L'accueil du personnel;0;LoretteFranceChambre Standard CarsJanvier 2022CoupleCommentaire envoyé le 5 janvier 2022Une mauvaise coordination entre la réservation sur Booking et les informations de l'hôtel;Santa_Fe
Aurelie;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Très bien;8,0;;;0;AurelieBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Très bien;Santa_Fe
Gabriel;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 4 janvier 2022;Très bien;8,0;;;0;GabrielFranceChambre Standard Cars - Côté RivièreJanvier 2022CoupleCommentaire envoyé le 4 janvier 2022Très bien;Santa_Fe
Hasana;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Bien ;7,0;La chambre était vraiment sale, ça sentait la cigarette du voisin chaque 30min, puis on est rentre l aspirateur n etait passée. Le matin l homme de ménage est rentrer sans frapper...;;0;HasanaBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Bien ;Santa_Fe
Jose;Espagne;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Fabuleux ;9,0;;;0;JoseEspagneChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Fabuleux ;Santa_Fe
Katrien;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Voor Carsfans een echte must!;9,0;;;0;KatrienBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Voor Carsfans een echte must!;Santa_Fe
Vincent;Pays-Bas;Chambre Standard Cars;3 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Très bien;8,0;;;0;VincentPays-BasChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Très bien;Santa_Fe
Ilona;Pays-Bas;Chambre Standard Cars;2 nuits ·  Janvier 2022;Janvier 2022;Groupe;Commentaire envoyé le 3 janvier 2022;Exceptionnel;10;;;0;IlonaPays-BasChambre Standard CarsJanvier 2022GroupeCommentaire envoyé le 3 janvier 2022Exceptionnel;Santa_Fe
Nicole;Pays-Bas;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 3 janvier 2022;Passable;5,0;;;0;NicolePays-BasChambre Standard CarsJanvier 2022CoupleCommentaire envoyé le 3 janvier 2022Passable;Santa_Fe
Lydie;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 3 janvier 2022;Bien ;7,0;la gratuité du parking;la propreté toile d’araignée avec poussières présente sur l’angle de la porte d’entrée;0;LydieFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 3 janvier 2022Bien ;Santa_Fe
Emma;Irlande;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 3 janvier 2022;Magical stay from the moment we arrived!;8,0;;;0;EmmaIrlandeChambre Standard CarsJanvier 2022CoupleCommentaire envoyé le 3 janvier 2022Magical stay from the moment we arrived!;Santa_Fe
Wim;Belgique;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 3 janvier 2022;Positieve ervaring;8,0;;;0;WimBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 3 janvier 2022Positieve ervaring;Santa_Fe
Ambre;France;Chambre Standard Cars;2 nuits ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 2 janvier 2022;agreable dans l’ensemble;8,0;tres pratique pour les bus qui nous conduisent jusqu’au parc et nous ramenent a l’hotel. quasiment aucun delai d’attente;propreté limite ( toilettes mal nettoyés a notre arrivee… );0;AmbreFranceChambre Standard CarsJanvier 2022CoupleCommentaire envoyé le 2 janvier 2022agreable dans l’ensemble;Santa_Fe
Filoche;France;Chambre Standard Cars;1 nuit ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 2 janvier 2022;Fabuleux ;9,0;;;0;FilocheFranceChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 2 janvier 2022Fabuleux ;Santa_Fe
Natacha;Luxembourg;Chambre Standard Cars;2 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 2 janvier 2022;Très bien;8,0;;;0;NatachaLuxembourgChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 2 janvier 2022Très bien;Santa_Fe
Cassandra;Belgique;Chambre Standard Cars;2 nuits ·  Janvier 2022;Janvier 2022;Famille;Commentaire envoyé le 1 janvier 2022;Très déçue;2,0;Je n'ai que des inconvénients.;Les têtes de lit n'étaient pas fixées, tâche d'humidité dans la chambre (photo à l'appui), acceuil désagréable (sauf un certain Pablo qui a été très gentil), chambre assez froide et sans thermostat ni pour la salle de bain ni pour la chambre. Informations erronées concernant notre séjour en arrivant à l'hôtel.;0;CassandraBelgiqueChambre Standard CarsJanvier 2022FamilleCommentaire envoyé le 1 janvier 2022Très déçue;Santa_Fe
Anonyme;Allemagne;;1 nuit ·  Janvier 2022;Janvier 2022;Couple;Commentaire envoyé le 1 janvier 2022;Exceptionnel;10;;;0;AnonymeAllemagnenanJanvier 2022CoupleCommentaire envoyé le 1 janvier 2022Exceptionnel;Santa_Fe
Marion;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Très bien;8,0;;;0;MarionFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 1 janvier 2022Très bien;Santa_Fe
Véronique;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Trop cher pour un aspect aussi bas de gamme.;4,0;Le calme de la chambre.;"Le côté très impersonnel des lieux, la chambre d'aspect vieillotte avec une déco cheep et des coloris horribles, la salle de petit-déjeuner qui ressemble à une cantine de mauvaise catégorie, le manque d'éblouissement dans un lieu qui se veut ""magique"". Rien ne fait rêver.";0;VéroniqueFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 1 janvier 2022Trop cher pour un aspect aussi bas de gamme.;Santa_Fe
Linda;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Hotel très correct.;9,0;Hotel complet avec restaurant, boutique et Starbucks coffee. Navette gratuite pour aller aux parcs Disney Land à 10 mn max. Personnel à l'écoute, chaleureux et accueillant. Chambre confortable. Personnages Disney présents vers la réception en fin de journée. Très bon rapport qualité-prix. Chambre et Salle de bain spacieuse. Belle décoration pour les enfants.;Manque petit frigo et bouilloire en chambre.;0;LindaFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 1 janvier 2022Hotel très correct.;Santa_Fe
Aurelie;France;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Très bien;8,0;;;0;AurelieFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 1 janvier 2022Très bien;Santa_Fe
Sara;Italie;Chambre Standard Cars - Côté Rivière;3 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Exceptionnel;10;;;0;SaraItalieChambre Standard Cars - Côté RivièreDécembre 2021FamilleCommentaire envoyé le 1 janvier 2022Exceptionnel;Santa_Fe
Maeva;France;Chambre Standard Cars - Proche Commodités;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 31 décembre 2021;Très bien;8,0;Les animations et le restaurant;La pluie;0;MaevaFranceChambre Standard Cars - Proche CommoditésDécembre 2021FamilleCommentaire envoyé le 31 décembre 2021Très bien;Santa_Fe
Tatsuya;Allemagne;Chambre Standard Cars;3 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 30 décembre 2021;子供はテンション最高！;8,0;;;0;TatsuyaAllemagneChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 30 décembre 2021子供はテンション最高！;Santa_Fe
Caroline;Belgique;Chambre Standard Cars;2 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 30 décembre 2021;Exceptionnel;10;;;0;CarolineBelgiqueChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 30 décembre 2021Exceptionnel;Santa_Fe
Jouan;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 29 décembre 2021;Très bien;8,0;;;0;JouanFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 29 décembre 2021Très bien;Santa_Fe
Bénédicte;Canada;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 29 décembre 2021;Très bien;8,0;Le restaurant la cantine est bien. Bon buffet, de bonnes recettes et un prix correct;Des remarques pas toujours courtoises du personnel impatient lors de l'arrivage d'un groupe;0;BénédicteCanadaChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 29 décembre 2021Très bien;Santa_Fe
Mimie0708;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 28 décembre 2021;Exceptionnel;10;Excellent séjour. Cast members au top, propreté de la chambre, déco superbe.;;0;Mimie0708FranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 28 décembre 2021Exceptionnel;Santa_Fe
Lucinda;Irlande;Chambre Standard Cars;4 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 28 décembre 2021;Agréable;6,0;;;0;LucindaIrlandeChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 28 décembre 2021Agréable;Santa_Fe
Celine;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 28 décembre 2021;A refaire !;10;"L'hotel est tres bien situé, nous avons pu rejoindre le Parc Disney à pied ou en navette.
Le personnel est tres accueillant et nous a donné des astuces en arrivant !";Rien du tout !;0;CelineFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 28 décembre 2021A refaire !;Santa_Fe
Alcala;France;Chambre Standard Cars;3 nuits ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 27 décembre 2021;Bien ;7,0;;;0;AlcalaFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 27 décembre 2021Bien ;Santa_Fe
Simon;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 27 décembre 2021;Clean friendly great theme very pleased;10;;;0;SimonRoyaume-UniChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 27 décembre 2021Clean friendly great theme very pleased;Santa_Fe
Perganti;France;Chambre Standard Cars;2 nuits ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 27 décembre 2021;Agréable;6,0;Les navettes disponibles rapidement;La sonorisation de la chambre était médiocre. Notre chambre donnant malheureusement sur la route principale, nous avons entendu toute la journée et une bonne partie de la nuit les gens parler et le roulement des valises comme si ils étaient avec nous dans la chambre.;0;PergantiFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 27 décembre 2021Agréable;Santa_Fe
Víctor;Chili;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 27 décembre 2021;Très bien;8,0;;;2 ;VíctorChiliChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 27 décembre 2021Très bien;Santa_Fe
Carmen;France;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Voyageur individuel;Commentaire envoyé le 27 décembre 2021;Passable;5,0;Le parc et la proximité de l'hôtel;"La 1ere chambre que j'ai eu n'était pas propre. Pour l'atteindre il fallait passer par un couloir ou est stocké le linge propre pour les chambres... pas d'ascenseur. Chambre salle
J'ai changé de chambre. Lit inconfortable.
Tout cela a 22 h.
Très déçue";0;CarmenFranceChambre Standard CarsNovembre 2021Voyageur individuelCommentaire envoyé le 27 décembre 2021Passable;Santa_Fe
Okada;Suisse;Chambre Standard Cars;2 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 27 décembre 2021;Exceptionnel;10;;;0;OkadaSuisseChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 27 décembre 2021Exceptionnel;Santa_Fe
Jarod;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Couple;Commentaire envoyé le 24 décembre 2021;Très bien;8,0;;;0;JarodFranceChambre Standard CarsDécembre 2021CoupleCommentaire envoyé le 24 décembre 2021Très bien;Santa_Fe
Elisabella;Belgique;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 24 décembre 2021;Très bien;8,0;Tout;;0;ElisabellaBelgiqueChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 24 décembre 2021Très bien;Santa_Fe
Yann;France;Chambre Standard Cars;2 nuits ·  Novembre 2021;Novembre 2021;Couple;Commentaire envoyé le 23 décembre 2021;Exceptionnel;10;;;0;YannFranceChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 23 décembre 2021Exceptionnel;Santa_Fe
Thierry;Belgique;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Couple;Commentaire envoyé le 23 décembre 2021;Bien ;7,0;;;0;ThierryBelgiqueChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 23 décembre 2021Bien ;Santa_Fe
Floriane;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 22 décembre 2021;parfait. a refaire;10;"le décor parfait 
mon fils est ravie 
le prix était super , l’emplacement très bien. immersion garantie";;0;FlorianeFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 22 décembre 2021parfait. a refaire;Santa_Fe
Marjorie;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Couple;Commentaire envoyé le 22 décembre 2021;Super séjour;9,0;C’est un super hôtel proche des Parcs. Buffet a volonté le soir très bon;Rien.;0;MarjorieFranceChambre Standard CarsDécembre 2021CoupleCommentaire envoyé le 22 décembre 2021Super séjour;Santa_Fe
Michel;France;Chambre Standard Cars;2 nuits ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 22 décembre 2021;Très bien;8,0;;;0;MichelFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 décembre 2021Très bien;Santa_Fe
Pictoris;Belgique;Chambre Standard Cars - Proche Commodités;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 22 décembre 2021;Fabuleux ;9,0;chambre confortable, literie impeccable, personnel serviable.;N/A;0;PictorisBelgiqueChambre Standard Cars - Proche CommoditésDécembre 2021FamilleCommentaire envoyé le 22 décembre 2021Fabuleux ;Santa_Fe
Morgane;France;Chambre Standard Cars;3 nuits ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 21 décembre 2021;génial;10;j’ai aimé la féerie de disney. Au petit déjeuner nous avons eu une hôtesse au top du nom de magali.;;0;MorganeFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 21 décembre 2021génial;Santa_Fe
Alex;France;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 21 décembre 2021;Très bien;8,0;;;0;AlexFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 21 décembre 2021Très bien;Santa_Fe
Caroline;France;Chambre Standard Cars;1 nuit ·  Novembre 2021;Novembre 2021;Voyageur individuel;Commentaire envoyé le 21 décembre 2021;très moyen, beaucoup d'attente à l'accueil et restauration peu adaptée aux envies;5,0;Bonne literie - sinon pas grand chose;"énormément d'attente à l'arrivée pour prendre la chambre - prix bien trop élevé pour petit-déjeuner et ""restaurant"" - rien autour si on veut sortir diner - heureusement qu'il y a les navettes";0;CarolineFranceChambre Standard CarsNovembre 2021Voyageur individuelCommentaire envoyé le 21 décembre 2021très moyen, beaucoup d'attente à l'accueil et restauration peu adaptée aux envies;Santa_Fe
Kimberley;Belgique;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Couple;Commentaire envoyé le 21 décembre 2021;Exceptionnel;10;;;0;KimberleyBelgiqueChambre Standard CarsDécembre 2021CoupleCommentaire envoyé le 21 décembre 2021Exceptionnel;Santa_Fe
Hun;France;Chambre Standard Cars - Proche Commodités;1 nuit ·  Novembre 2021;Novembre 2021;Famille;Commentaire envoyé le 21 décembre 2021;Décevant;4,0;;;0;HunFranceChambre Standard Cars - Proche CommoditésNovembre 2021FamilleCommentaire envoyé le 21 décembre 2021Décevant;Santa_Fe
Angélique;France;Chambre Standard Cars;1 nuit ·  Décembre 2021;Décembre 2021;Famille;Commentaire envoyé le 20 décembre 2021;Hôtel agréable;7,0;"Le personnel a l'accueil a été très sympathique
Chambre propre
Seche cheveux
Literie confortable
Pas trop bruyant 
Buffet restaurant dîner et pdj très bien";"Le chariot de linge dans les couloirs
Salle de bain petite et carrelage abîmé";0;AngéliqueFranceChambre Standard CarsDécembre 2021FamilleCommentaire envoyé le 20 décembre 2021Hôtel agréable;Santa_Fe
