Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Alexandre;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 10 janvier 2022;Bon séjour mais perfectible;5,0;"Les temps d’attente interminable pour s’enregistrer et se faire tester.
Il faut se refaire valider son pass sanitaire tous les jours et donc refaire la queue…";;0;AlexandreFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 10 janvier 2022Bon séjour mais perfectible;Cheyenne
Fabio;Brésil;Chambre Standard Woody's Roundup;4;Janvier 2022;Famille;Commentaire envoyé le 9 janvier 2022;Muito boa, entregou exatamente o que pagamos.;10;;;1;FabioBrésilChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 9 janvier 2022Muito boa, entregou exatamente o que pagamos.;Cheyenne
Guillaume;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 9 janvier 2022;Exceptionnel;10;;;0;GuillaumeFranceChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 9 janvier 2022Exceptionnel;Cheyenne
Mendes;France;Chambre Standard Woody's Roundup;1;Novembre 2021;Couple;Commentaire envoyé le 9 janvier 2022;Très bien;8,0;;;0;MendesFranceChambre Standard Woody's RoundupNovembre 2021CoupleCommentaire envoyé le 9 janvier 2022Très bien;Cheyenne
Stef;Pays-Bas;Chambre Standard Woody's Roundup;3;Janvier 2022;Couple;Commentaire envoyé le 9 janvier 2022;Très bien;8,0;;;0;StefPays-BasChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 9 janvier 2022Très bien;Cheyenne
Iris;Belgique;Chambre Standard Woody's Roundup;2;Janvier 2022;Famille;Commentaire envoyé le 9 janvier 2022;Très bien;8,0;;;0;IrisBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 9 janvier 2022Très bien;Cheyenne
Jessy;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 9 janvier 2022;Superbe;10;Tout est idéal pour un séjour entre amis ou en famille je recommande;Tout était niquel;0;JessyFranceChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 9 janvier 2022Superbe;Cheyenne
Angélique;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 9 janvier 2022;Bien ;7,0;;;0;AngéliqueFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 9 janvier 2022Bien ;Cheyenne
Bryan;Suisse;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Couple;Commentaire envoyé le 9 janvier 2022;Exceptionnel;10;;;0;BryanSuisseChambre Woody's Roundup à Proximité des InstallationsJanvier 2022CoupleCommentaire envoyé le 9 janvier 2022Exceptionnel;Cheyenne
Hazema;Pays-Bas;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 9 janvier 2022;lekker vakantie;7,0;;;0;HazemaPays-BasChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 9 janvier 2022lekker vakantie;Cheyenne
Julien;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Couple;Commentaire envoyé le 9 janvier 2022;Bien ;7,0;;;0;JulienFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2022CoupleCommentaire envoyé le 9 janvier 2022Bien ;Cheyenne
Stephanie;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 9 janvier 2022;rapport qualité prix exécrable mais c’est Disney !;7,0;l’accueil du personnel, au top !;pas d’eau chaude;0;StephanieFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 9 janvier 2022rapport qualité prix exécrable mais c’est Disney !;Cheyenne
Pietro;Italie;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 9 janvier 2022;vivere una favola;8,0;;;1;PietroItalieChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 9 janvier 2022vivere una favola;Cheyenne
Alessa;Belgique;Chambre Woody's Roundup à Proximité des Installations;2;Janvier 2022;Famille;Commentaire envoyé le 8 janvier 2022;Jihaa howdy en misschien tot een volgende keer;7,0;;;0;AlessaBelgiqueChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 8 janvier 2022Jihaa howdy en misschien tot een volgende keer;Cheyenne
Lepecheur;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 8 janvier 2022;Bien;7,0;Très bien;De réserver par internet facilement et devoir attendre pour ce faire enregistrer perte de temp considérablement;0;LepecheurFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 8 janvier 2022Bien;Cheyenne
Ana;Espagne;Chambre Standard Woody's Roundup;1;Décembre 2021;Groupe;Commentaire envoyé le 8 janvier 2022;disney;8,0;;;0;AnaEspagneChambre Standard Woody's RoundupDécembre 2021GroupeCommentaire envoyé le 8 janvier 2022disney;Cheyenne
Louis;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Groupe;Commentaire envoyé le 8 janvier 2022;plus que bien;8,0;le lit;tous étais parfait;0;LouisBelgiqueChambre Standard Woody's RoundupJanvier 2022GroupeCommentaire envoyé le 8 janvier 2022plus que bien;Cheyenne
Lina;Irlande;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 8 janvier 2022;Perfect!;10;;;0;LinaIrlandeChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 8 janvier 2022Perfect!;Cheyenne
Noa;Pays-Bas;Chambre Standard Woody's Roundup;1;Janvier 2022;Couple;Commentaire envoyé le 8 janvier 2022;Zo bij het Disneypark;7,0;;;0;NoaPays-BasChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 8 janvier 2022Zo bij het Disneypark;Cheyenne
Jessica;Espagne;Chambre Standard Woody's Roundup;1;Janvier 2022;Voyageur individuel;Commentaire envoyé le 8 janvier 2022;Très bien;8,0;Hotel très bien tematiser,le personnelle tres aimable,les chambres très propre et spacieuse. Il y a un starbucks en el hotel.une belle surprise, je reviendrai.;La chambre à côté de la route donc un peu bruit.;0;JessicaEspagneChambre Standard Woody's RoundupJanvier 2022Voyageur individuelCommentaire envoyé le 8 janvier 2022Très bien;Cheyenne
Manon;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Couple;Commentaire envoyé le 8 janvier 2022;Fabuleux ;9,0;;;0;ManonFranceChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 8 janvier 2022Fabuleux ;Cheyenne
Jodie;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Couple;Commentaire envoyé le 7 janvier 2022;Bien;6,0;"Localisation 
Cadre / décor";Personnel;0;JodieFranceChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 7 janvier 2022Bien;Cheyenne
Hélène;Belgique;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Très bien. Les enfants ont apprécié. Les extérieurs sont propres mais le linge de lit n'est pas top;8,0;L'ambiance, le personnel;La propreté des draps, l'intérieur un peu vieillot;0;HélèneBelgiqueChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Très bien. Les enfants ont apprécié. Les extérieurs sont propres mais le linge de lit n'est pas top;Cheyenne
Marie;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 7 janvier 2022;Exceptionnel;10;Le tout l hôtel, le personnel super sympathique et attentionné;;0;MarieBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 7 janvier 2022Exceptionnel;Cheyenne
Mallory;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Groupe;Commentaire envoyé le 7 janvier 2022;C'était parfait !;9,0;Le décor général de l'hôtel;Il a des gros gros gros problèmes de parking ! Pas assez de place pour le nombre de visiteur à l'hôtel !!!;0;MalloryBelgiqueChambre Standard Woody's RoundupJanvier 2022GroupeCommentaire envoyé le 7 janvier 2022C'était parfait !;Cheyenne
Mikel;Belgique;Chambre Standard Woody's Roundup;1;Décembre 2021;Couple;Commentaire envoyé le 7 janvier 2022;Idéal pour se mettre dans l’ambiance avant une journée au parc Disney !;8,0;L’ambiance, l’accueil, le confort, les goodies Woody.;Courant d’air par les fenêtres et climatiseur qui tournent même si mit hors tension, donc sensation de fraîcheur durant la nuit;0;MikelBelgiqueChambre Standard Woody's RoundupDécembre 2021CoupleCommentaire envoyé le 7 janvier 2022Idéal pour se mettre dans l’ambiance avant une journée au parc Disney !;Cheyenne
Mira;Indonésie;Chambre Standard Woody's Roundup;2;Décembre 2021;Famille;Commentaire envoyé le 7 janvier 2022;Passable;5,0;;;0;MiraIndonésieChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 7 janvier 2022Passable;Cheyenne
Anaïs;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Couple;Commentaire envoyé le 7 janvier 2022;Exceptionnel;10;;;0;AnaïsFranceChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 7 janvier 2022Exceptionnel;Cheyenne
Antoine;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Bien ;7,0;;;0;AntoineBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Bien ;Cheyenne
Romane;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Décevant;4,0;;;0;RomaneFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Décevant;Cheyenne
Alexandra;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Plus jamais dans cette hôtel;5,0;Que l'hôtel soit près du parc;"L'accueil à la réception 
L 'absence de personnelles 
Aucune information de savoir comment se rendre à sa chambre";0;AlexandraFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Plus jamais dans cette hôtel;Cheyenne
Anonyme;Belgique;;1;Décembre 2021;Famille;Commentaire envoyé le 6 janvier 2022;Mauvais;1,0;;;0;AnonymeBelgiquenanDécembre 2021FamilleCommentaire envoyé le 6 janvier 2022Mauvais;Cheyenne
Anne-laure;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;tout était parfait;10;;;0;Anne-laureFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022tout était parfait;Cheyenne
Julia;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Groupe;Commentaire envoyé le 6 janvier 2022;Fabuleux ;9,0;;;0;JuliaFranceChambre Standard Woody's RoundupDécembre 2021GroupeCommentaire envoyé le 6 janvier 2022Fabuleux ;Cheyenne
Ilirida;Suisse;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Passable;5,0;;;0;IliridaSuisseChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Passable;Cheyenne
Dennis;Belgique;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Prima service;8,0;;;1;DennisBelgiqueChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Prima service;Cheyenne
Agnes;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 6 janvier 2022;Exceptionnel;10;Tout....et le buffet excellent..nous y retournerons !!!;Rien;0;AgnesBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 6 janvier 2022Exceptionnel;Cheyenne
Raymond;Pays-Bas;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Bien ;7,0;;;0;RaymondPays-BasChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Bien ;Cheyenne
Lydie;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Super séjour en famille au far west;8,0;Les décorations incroyable sur le thème far west;"Lits trop petits 
Salle de bain à rénover";0;LydieFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Super séjour en famille au far west;Cheyenne
Anonyme;Pays-Bas;;1;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Très bien;8,0;;;0;AnonymePays-BasnanJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Très bien;Cheyenne
Njoud;Arabie saoudite;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Bien ;7,0;;;0;NjoudArabie saouditeChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Bien ;Cheyenne
Stecy;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Passable;5,0;Le thème;"La tenture était casser donc pas possible de la fermer complètement , j'ai trouver deux bouteilles vide dans le tiroir à mon arrivée 
Et j'ai du appeler la réception pour avoir des essuie car il n'en avais que 1 alors qu'on était 4";0;StecyBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Passable;Cheyenne
Alexandre;Belgique;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2022;Couple;Commentaire envoyé le 5 janvier 2022;On paie la souris et le cadre;6,0;La décoration, le cadre, le lieu, le petite déjeuner et le personnel bien aimable;Chambre très mal insonorisée on entend les voisins de chaque côté que ce soit à droite gauche en haut ou encore le couloir. Le matelas est bon mais le lit grince ainsi que le fauteuil. C’est dommage pour le prix de ce petit 3 étoiles.;0;AlexandreBelgiqueChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2022CoupleCommentaire envoyé le 5 janvier 2022On paie la souris et le cadre;Cheyenne
Diana;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 5 janvier 2022;Exceptionnel;10;;;0;DianaBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 5 janvier 2022Exceptionnel;Cheyenne
Steffi;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Exceptionnel;10;;;0;SteffiBelgiqueChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Exceptionnel;Cheyenne
Michalis;Grèce;Chambre Standard Woody's Roundup;2;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Fabuleux ;9,0;;;0;MichalisGrèceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Fabuleux ;Cheyenne
Rini;Pays-Bas;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Op zich genoten, mede door afstand van het park;4,0;;;0;RiniPays-BasChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Op zich genoten, mede door afstand van het park;Cheyenne
Mt;Espagne;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 4 janvier 2022;Peor de lo esperado.;6,0;;;0;MtEspagneChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 4 janvier 2022Peor de lo esperado.;Cheyenne
Martin;Autriche;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;3;Décembre 2021;Famille;Commentaire envoyé le 3 janvier 2022;Exceptionnel;10;;;0;MartinAutricheChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreDécembre 2021FamilleCommentaire envoyé le 3 janvier 2022Exceptionnel;Cheyenne
Anonyme;Belgique;;1;Décembre 2021;Groupe;Commentaire envoyé le 3 janvier 2022;top;7,0;notre chambre etait un peu petit pour quatre;;0;AnonymeBelgiquenanDécembre 2021GroupeCommentaire envoyé le 3 janvier 2022top;Cheyenne
Sébastien;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Couple;Commentaire envoyé le 3 janvier 2022;Bof;5,0;Pas grand chose;Chambre pas top le lit qui craque dans tous les sens les toilettes pas nettoyer avec les excréments dedan donc vive l'accueil trop bruyant on entend tous à côté pas top;0;SébastienFranceChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 3 janvier 2022Bof;Cheyenne
Frédéric;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 3 janvier 2022;Bien ;7,0;L’emplacement et le cadre;;0;FrédéricFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 3 janvier 2022Bien ;Cheyenne
Didier;Belgique;Chambre Standard Woody's Roundup;1;Janvier 2022;Groupe;Commentaire envoyé le 2 janvier 2022;Agréable;6,0;heure d’arrivée et de départ correct . distance à pied hôtel parc correct;"confort . système de chauffage air co très bruyant 
lit d’appoint pour deuxième et et troisième adulte peu confortable. douche pas pratique jets pas correct . une prise ne fonctionne pas . parking en nombre de place insuffisant les voitures se garent partout pelouse allée route.";0;DidierBelgiqueChambre Standard Woody's RoundupJanvier 2022GroupeCommentaire envoyé le 2 janvier 2022Agréable;Cheyenne
Maïté;Belgique;Chambre Standard Woody's Roundup;1;Décembre 2021;Couple;Commentaire envoyé le 2 janvier 2022;décors extérieurs superbes, mais cher pour ce que c’est;7,0;la proximité, les décors extérieurs rappelle qu’on est bien dans du disney;"chambre très petite, déco « vétuste » et très simple par rapport à l’univers extérieur 
froideur du personnel (nous avons été ignorés plus d’une fois lorsque nous nous sommes osés à dire bonjour)";0;MaïtéBelgiqueChambre Standard Woody's RoundupDécembre 2021CoupleCommentaire envoyé le 2 janvier 2022décors extérieurs superbes, mais cher pour ce que c’est;Cheyenne
Vincent;France;Chambre Standard Woody's Roundup;1;Novembre 2021;Famille;Commentaire envoyé le 2 janvier 2022;Passable;5,0;;;0;VincentFranceChambre Standard Woody's RoundupNovembre 2021FamilleCommentaire envoyé le 2 janvier 2022Passable;Cheyenne
Veronique;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 2 janvier 2022;Le parc magnifique, l'hôtel pratique mais ne nous a pas fait rêver comme nous l'avions imaginé;6,0;le personnel était très accueillant, le restaurant bon et copieux, les navettes à disposition très bien;La chambre qualité prix à revoir, pas assez de produit pour la toilette les serviettes étaient très rêches, peu d'animation pour les enfants et l'ensemble vieux et peu accueillant;0;VeroniqueFranceChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 2 janvier 2022Le parc magnifique, l'hôtel pratique mais ne nous a pas fait rêver comme nous l'avions imaginé;Cheyenne
Marco;Suisse;Chambre Standard Woody's Roundup;2;Janvier 2022;Famille;Commentaire envoyé le 2 janvier 2022;Très bien;8,0;;;0;MarcoSuisseChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 2 janvier 2022Très bien;Cheyenne
Jean;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Couple;Commentaire envoyé le 2 janvier 2022;Exceptionnel;10;l’endroit, la magie, les décors;peu d’informations tout de même dans l’enceinte de l’hôtel;0;JeanFranceChambre Standard Woody's RoundupDécembre 2021CoupleCommentaire envoyé le 2 janvier 2022Exceptionnel;Cheyenne
Marion;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Couple;Commentaire envoyé le 2 janvier 2022;La galère à 2 heures du matin;5,0;"- Literie confortable 
- L'ambiance far west/cow boy 
- Starbucks dans l'hôtel : gros plus pour un café à emporter avant une journée sur le parc :)
- Boutique dans l'hôtel qui vend des pansements - et ça, après une journée active de marche dans le parc c'est juste TOP 
- Navette qui fait l'aller retour jusqu'aux parcs Disney";"- Chambre qui manque complètement d'insonorisation : on entend TOUT de ce qui se passe dans la chambre d'à côté. Pour le prix de 400 euros la nuit ce n'est pas concevable. 
- La clé de la chambre ne fonctionnait pas en rentrant le soir : après une journée dans le parc et notre chambre située dans un bâtiment à l'autre bout de l'hôtel, l'aller retour jusqu'à la réception à 2 heures du matin pour demander à ce qu'on active notre clé n'était absolument pas normal. Un petit sourire à la réception avec un petit ""nous sommes désolés"" aurait été appréciable.";2;MarionFranceChambre Standard Woody's RoundupJanvier 2022CoupleCommentaire envoyé le 2 janvier 2022La galère à 2 heures du matin;Cheyenne
Stéphanie;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Couple;Commentaire envoyé le 2 janvier 2022;très bien mais trop cher pour une nuit;8,0;le cadre très sympathique;le prix de la chambre n’est pas justifié;0;StéphanieFranceChambre Standard Woody's RoundupDécembre 2021CoupleCommentaire envoyé le 2 janvier 2022très bien mais trop cher pour une nuit;Cheyenne
Julien;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2022;Famille;Commentaire envoyé le 2 janvier 2022;Très bien;8,0;;;0;JulienFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 2 janvier 2022Très bien;Cheyenne
Anonyme;France;;1;Janvier 2022;Couple;Commentaire envoyé le 2 janvier 2022;Bien ;7,0;;;0;AnonymeFrancenanJanvier 2022CoupleCommentaire envoyé le 2 janvier 2022Bien ;Cheyenne
Akira;Allemagne;Chambre Standard Woody's Roundup;2;Décembre 2021;Famille;Commentaire envoyé le 2 janvier 2022;Très bien;8,0;;;0;AkiraAllemagneChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 2 janvier 2022Très bien;Cheyenne
Thomas;Belgique;Chambre Woody's Roundup à Proximité des Installations;1;Décembre 2021;Famille;Commentaire envoyé le 2 janvier 2022;Fabuleux ;9,0;La localisation de la chambre par rapport au restaurant était parfaite ! Une chambre très propre et des casts vraiment géniaux ! Petit bémol : les guests qui courent dans le couloir des chambres;;0;ThomasBelgiqueChambre Woody's Roundup à Proximité des InstallationsDécembre 2021FamilleCommentaire envoyé le 2 janvier 2022Fabuleux ;Cheyenne
Michel;Pays-Bas;Chambre Standard Woody's Roundup;3;Janvier 2022;Famille;Commentaire envoyé le 2 janvier 2022;Agréable;6,0;;;0;MichelPays-BasChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 2 janvier 2022Agréable;Cheyenne
Chloé;France;Chambre Woody's Roundup à Proximité des Installations;1;Janvier 2022;Famille;Commentaire envoyé le 1 janvier 2022;Très bien;8,0;;;0;ChloéFranceChambre Woody's Roundup à Proximité des InstallationsJanvier 2022FamilleCommentaire envoyé le 1 janvier 2022Très bien;Cheyenne
Emilie;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Janvier 2022;Famille;Commentaire envoyé le 1 janvier 2022;Agréable;6,0;Le thème de l'hôtel est vraiment appliqué partout ce qui rend le dépaysement total, l'emplacement est idéal, le personnel très agréable;La chambre un peu petite pour 4 personnes et les rideaux ne se fermaient pas correctement donc nous n'avons pas pu profiter du noir complet pour pouvoir nous reposer plus longtemps. J'avoue m'être attendu à des chambres plus haute gamme pour le prix;0;EmilieFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJanvier 2022FamilleCommentaire envoyé le 1 janvier 2022Agréable;Cheyenne
Fabienne;La Réunion;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Agréable;6,0;Le decor;"- Le manque de place de parking.
- nombrexde draps et de couvertures /couettes inférieur au nombre de voyageurs";0;FabienneLa RéunionChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 1 janvier 2022Agréable;Cheyenne
Jeanne;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 1 janvier 2022;Bien ;7,0;la localisation est parfaite, et le personnel très sympathique.;établissement un peu sale. chambre plutôt confortable mais basique. prix exorbitant pour la prestation.;0;JeanneFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 1 janvier 2022Bien ;Cheyenne
Manon;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Couple;Commentaire envoyé le 1 janvier 2022;Hôtel très bien;8,0;"L'amabilité de la personne qui nous as reçu à l'arrivée. Très gentille et très agréable.
Très bonne explication pour trouver l'endroit où dormir. La chambre est belle et spacieuse.";"Très cher pour le peu de temps dans l'hôtel. 
Le faite de ne pas avoir le petit déjeuner en plus dans le prix est appréciable car il y a une importante file d'attente pour aller déjeuner le matin, que nous ne sommes pas venu déjeuner. 
Et je dirais le parking qui est totalement plein le matin et il est impossible de se garer dans l'hôtel.";0;ManonFranceChambre Standard Woody's RoundupDécembre 2021CoupleCommentaire envoyé le 1 janvier 2022Hôtel très bien;Cheyenne
Isabelle;France;Chambre Standard Woody's Roundup;1;Janvier 2022;Famille;Commentaire envoyé le 1 janvier 2022;Bon séjour et très bon repas;8,0;"Le personnel est très accueillant.
Le buffet du réveillon était très complet et gourmand.";La chambre était un peu loin (dernier bâtiment), pas très pratique avec 2 enfants en bas âge.;0;IsabelleFranceChambre Standard Woody's RoundupJanvier 2022FamilleCommentaire envoyé le 1 janvier 2022Bon séjour et très bon repas;Cheyenne
Maeva;France;Chambre Woody's Roundup à Proximité des Installations;3;Décembre 2021;Famille;Commentaire envoyé le 1 janvier 2022;Très bien;8,0;;;0;MaevaFranceChambre Woody's Roundup à Proximité des InstallationsDécembre 2021FamilleCommentaire envoyé le 1 janvier 2022Très bien;Cheyenne
Florence;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 30 décembre 2021;Exceptionnel;10;;;0;FlorenceFranceChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 30 décembre 2021Exceptionnel;Cheyenne
Nomi;Belgique;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Octobre 2021;Famille;Commentaire envoyé le 30 décembre 2021;Bien ;7,0;;;0;NomiBelgiqueChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreOctobre 2021FamilleCommentaire envoyé le 30 décembre 2021Bien ;Cheyenne
Dorothee;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 30 décembre 2021;Agréable;6,0;La gentillesse et disponibilité des personnes travaillant sur place. La proximité du parc.;Le bruit. Réveillé à 3 reprise dans la nuit par des passants un peu bruyant. Fenêtre laissait passé l'air. Il faisait froid dans la chambre.;0;DorotheeFranceChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 30 décembre 2021Agréable;Cheyenne
Jeremy;France;Chambre Standard Woody's Roundup;1;Décembre 2021;Famille;Commentaire envoyé le 30 décembre 2021;Bien ;7,0;Partie commune sale;;0;JeremyFranceChambre Standard Woody's RoundupDécembre 2021FamilleCommentaire envoyé le 30 décembre 2021Bien ;Cheyenne
Bernard;Suisse;Chambre Standard Woody's Roundup;1;Décembre 2021;Couple;Commentaire envoyé le 30 décembre 2021;Fabuleux ;9,0;;;0;BernardSuisseChambre Standard Woody's RoundupDécembre 2021CoupleCommentaire envoyé le 30 décembre 2021Fabuleux ;Cheyenne
